0	0	3
1	0	3
2	129952.397537	3
3	88223.2836697	3
4	61697.0387209	2
5	40832.5805051	2
6	29945.0199404	2
7	23263.170822	2
8	19858.7531992	2
9	17661.0557305	2
10	15689.8919824	2
11	14110.0537982	2
12	13817.1818982	2
13	13580.9554111	2
14	13322.2582751	2
15	13278.1960005	2
16	13247.7225385	2
17	13234.5391911	2
18	13224.6516805	2
19	13224.6516805	2
20	13214.7641699	2
