393,0,664,393
319,2,81,319
96,1,663,96
561,1,752,561
405,1,990,405
212,2,259,212
135,2,525,135
256,1,366,256
31,2,854,31
490,2,691,490
298,1,746,298
190,0,51,190
182,1,843,182
57,0,941,57
573,1,80,573
80,0,359,80
512,2,588,512
354,1,760,354
596,0,83,596
487,2,728,487
128,0,245,128
110,1,236,110
513,1,742,513
528,2,934,528
386,2,776,386
62,1,589,62
498,2,228,498
209,0,590,209
248,0,989,248
430,0,291,430
598,0,181,598
254,2,425,254
382,1,823,382
321,2,498,321
255,1,758,255
585,1,540,585
169,0,203,169
163,0,715,163
338,2,35,338
11,0,580,11
213,2,684,213
175,1,146,175
567,1,668,567
579,0,263,579
466,1,439,466
432,2,6,432
97,1,604,97
317,0,308,317
302,0,854,302
503,1,860,503
468,2,919,468
24,1,126,24
574,1,377,574
271,0,789,271
504,2,979,504
184,1,618,184
201,0,0,201
131,0,243,131
130,2,538,130
81,1,820,81
42,1,586,42
187,2,433,187
492,1,920,492
480,1,771,480
410,0,689,410
438,1,239,438
278,2,630,278
401,0,296,401
360,1,124,360
485,1,710,485
471,1,706,471
473,1,497,473
335,1,383,335
177,2,539,177
391,1,350,391
113,2,898,113
358,0,610,358
420,0,170,420
199,0,594,199
355,2,763,355
568,2,412,568
149,0,565,149
286,1,717,286
36,2,227,36
422,0,323,422
259,1,320,259
194,2,858,194
357,2,345,357
214,1,581,214
140,2,608,140
236,2,812,236
456,0,663,456
439,1,562,439
453,2,205,453
141,2,722,141
611,1,771,611
299,2,740,299
323,0,761,323
45,0,537,45
245,1,394,245
208,0,696,208
32,2,252,32
560,1,767,560
244,2,929,244
600,0,947,600
250,0,776,250
486,0,175,486
251,2,627,251
64,2,539,64
156,1,223,156
414,1,162,414
586,2,352,586
60,1,765,60
595,0,289,595
461,1,101,461
240,2,481,240
134,2,843,134
525,1,388,525
553,1,682,553
285,1,942,285
538,0,938,538
103,0,900,103
376,2,451,376
217,0,669,217
565,2,26,565
304,0,797,304
531,2,826,531
506,0,459,506
266,0,965,266
152,2,304,152
365,1,219,365
594,1,657,594
325,1,140,325
162,0,181,162
520,2,233,520
228,0,175,228
86,2,138,86
153,0,855,153
547,2,547,547
361,2,535,361
52,2,842,52
88,0,999,88
82,2,46,82
539,1,207,539
491,0,763,491
114,0,675,114
70,1,215,70
363,0,845,363
310,1,533,310
308,1,681,308
482,0,987,482
270,2,514,270
71,0,921,71
301,0,599,301
348,1,606,348
475,1,61,475
381,1,885,381
540,0,399,540
352,0,242,352
295,1,292,295
202,2,488,202
493,0,449,493
578,1,572,578
125,2,93,125
122,0,426,122
17,2,444,17
312,2,699,312
455,2,77,455
334,0,698,334
477,2,317,477
30,1,199,30
428,2,360,428
599,0,81,599
247,2,974,247
109,1,357,109
19,0,652,19
465,1,383,465
516,0,320,516
280,2,524,280
223,2,386,223
16,0,386,16
137,0,834,137
605,2,43,605
123,1,333,123
206,2,756,206
67,2,183,67
431,0,880,431
197,1,539,197
226,0,717,226
41,0,902,41
557,1,792,557
419,0,533,419
588,2,584,588
115,0,882,115
434,2,216,434
235,2,192,235
168,0,262,168
195,0,759,195
227,1,842,227
394,2,502,394
159,0,45,159
562,1,512,562
198,0,188,198
341,2,892,341
242,2,763,242
211,0,539,211
508,2,477,508
554,1,11,554
601,1,427,601
92,0,818,92
37,1,738,37
483,1,593,483
181,0,350,181
297,1,802,297
233,0,758,233
90,1,148,90
447,0,257,447
330,1,608,330
231,2,284,231
362,2,804,362
400,2,466,400
85,0,270,85
369,0,429,369
65,0,892,65
409,2,728,409
479,1,969,479
146,0,723,146
402,2,836,402
282,1,581,282
261,0,51,261
322,1,5,322
437,2,7,437
518,2,924,518
305,0,868,305
408,1,560,408
336,2,831,336
178,0,253,178
176,0,632,176
527,0,745,527
484,0,825,484
164,0,696,164
469,1,813,469
307,2,959,307
441,2,807,441
294,2,380,294
366,2,402,366
392,2,424,392
246,1,796,246
388,2,549,388
460,2,883,460
571,1,423,571
183,1,533,183
378,1,702,378
142,0,51,142
583,1,111,583
196,0,403,196
526,0,563,526
207,0,474,207
433,2,787,433
276,2,542,276
112,1,673,112
215,0,607,215
173,2,212,173
425,1,195,425
9,0,672,9
98,2,228,98
6,0,852,6
1,1,108,1
458,0,8,458
165,0,589,165
224,2,697,224
126,1,102,126
587,1,226,587
139,2,864,139
290,0,580,290
454,0,334,454
133,0,577,133
517,2,378,517
95,1,926,95
537,1,651,537
413,1,269,413
569,2,98,569
356,0,162,356
180,2,172,180
204,0,15,204
555,0,787,555
291,0,968,291
313,1,882,313
104,1,597,104
370,0,771,370
444,1,112,444
210,2,111,210
609,1,608,609
592,1,804,592
550,2,388,550
416,1,587,416
260,0,160,260
320,1,246,320
275,1,677,275
118,0,733,118
121,2,763,121
390,0,602,390
445,0,886,445
119,0,690,119
263,1,755,263
21,0,724,21
481,1,835,481
404,2,807,404
448,2,936,448
417,1,665,417
359,2,29,359
318,0,338,318
418,1,675,418
339,0,614,339
353,0,217,353
593,2,593,593
25,0,901,25
51,2,713,51
576,0,212,576
216,1,658,216
193,0,5,193
324,0,699,324
3,2,46,3
467,1,123,467
545,2,627,545
46,0,955,46
287,1,60,287
612,0,420,612
519,1,872,519
399,1,351,399
603,2,970,603
288,1,190,288
501,1,586,501
584,2,574,584
572,2,105,572
427,1,603,427
189,1,356,189
442,0,708,442
472,2,625,472
63,0,639,63
426,1,407,426
12,1,117,12
170,0,500,170
521,1,46,521
534,0,631,534
544,1,516,544
385,0,650,385
166,1,973,166
49,0,620,49
38,2,393,38
529,0,256,529
61,2,65,61
75,2,790,75
570,2,573,570
446,2,546,446
116,0,236,116
549,0,771,549
349,0,150,349
478,2,731,478
602,0,384,602
375,1,15,375
351,1,802,351
443,2,254,443
186,0,824,186
500,2,449,500
451,0,718,451
264,1,295,264
155,2,802,155
522,1,492,522
185,0,890,185
450,1,892,450
8,2,516,8
476,2,487,476
459,1,788,459
102,0,110,102
94,2,446,94
387,1,880,387
117,2,457,117
604,1,222,604
167,1,853,167
161,2,807,161
558,2,964,558
229,1,715,229
39,0,749,39
124,2,722,124
154,0,164,154
29,2,93,29
171,1,414,171
238,0,81,238
107,0,745,107
56,0,59,56
551,2,343,551
192,1,702,192
265,0,982,265
373,0,366,373
48,0,148,48
489,0,367,489
172,2,375,172
143,2,958,143
383,2,70,383
449,2,299,449
536,0,171,536
440,0,523,440
269,1,768,269
364,0,541,364
306,0,110,306
462,1,719,462
145,0,697,145
120,1,290,120
225,1,923,225
2,0,867,2
252,0,956,252
582,1,657,582
332,1,736,332
132,1,651,132
464,0,669,464
10,0,775,10
511,2,21,511
331,2,909,331
559,2,322,559
28,2,351,28
191,2,823,191
69,2,471,69
262,0,137,262
541,0,300,541
327,1,801,327
564,2,676,564
509,1,555,509
220,2,419,220
474,0,271,474
147,0,326,147
296,1,431,296
78,2,474,78
342,0,608,342
548,0,469,548
590,0,189,590
281,2,930,281
452,1,101,452
552,0,937,552
377,0,11,377
523,1,495,523
535,0,127,535
311,1,674,311
532,2,866,532
99,0,641,99
129,2,742,129
7,1,580,7
34,1,835,34
597,1,203,597
91,0,4,91
174,0,761,174
328,2,419,328
22,1,849,22
314,1,378,314
100,1,459,100
74,2,778,74
610,2,49,610
127,0,661,127
68,1,835,68
20,0,179,20
258,2,681,258
218,2,285,218
249,1,555,249
14,2,140,14
380,2,897,380
283,2,734,283
108,1,607,108
396,2,113,396
13,0,574,13
384,2,243,384
300,0,19,300
326,2,190,326
379,2,469,379
515,1,903,515
77,2,667,77
289,1,546,289
44,2,559,44
309,0,479,309
395,0,465,395
4,2,991,4
273,2,199,273
